Datum;Bolag;Region;Antal annonser;Nya 14 dagar
2026-06-02;Skill;Östergötlands län;42;26
2026-06-02;Arena Personal;Blekinge län;1;1
2026-06-02;Arena Personal;Jämtlands län;1;0
2026-06-02;Arena Personal;Jönköpings län;2;2
2026-06-02;Arena Personal;Kronobergs län;1;1
2026-06-02;Arena Personal;Norrbottens län;2;0
2026-06-02;Arena Personal;Skåne län;6;5
2026-06-02;Arena Personal;Stockholms län;26;21
2026-06-02;Arena Personal;Södermanlands län;32;21
2026-06-02;Arena Personal;Uppsala län;3;1
2026-06-02;Arena Personal;Västerbottens län;1;1
2026-06-02;Arena Personal;Västernorrlands län;5;5
2026-06-02;Arena Personal;Västmanlands län;5;4
2026-06-02;Arena Personal;Västra Götalands län;10;3
2026-06-02;Arena Personal;Örebro län;7;6
2026-06-02;Arena Personal;Östergötlands län;5;2
2026-06-02;Tranpenad;Jönköpings län;3;1
2026-06-02;Tranpenad;Skåne län;1;1
2026-06-02;Tranpenad;Stockholms län;5;0
2026-06-02;Tranpenad;Södermanlands län;3;3
2026-06-02;Tranpenad;Uppsala län;5;0
2026-06-02;Tranpenad;Västmanlands län;1;1
2026-06-02;Tranpenad;Västra Götalands län;22;2
2026-06-02;Tranpenad;Östergötlands län;2;1
2026-06-02;Jobandtalent;Gävleborgs län;1;1
2026-06-02;Jobandtalent;Hallands län;11;7
2026-06-02;Jobandtalent;Jönköpings län;6;4
2026-06-02;Jobandtalent;Kalmar län;1;1
2026-06-02;Jobandtalent;Kronobergs län;1;0
2026-06-02;Jobandtalent;Norrbottens län;1;1
2026-06-02;Jobandtalent;Skåne län;13;6
2026-06-02;Jobandtalent;Stockholms län;18;13
2026-06-02;Jobandtalent;Södermanlands län;4;1
2026-06-02;Jobandtalent;Uppsala län;1;1
2026-06-02;Jobandtalent;Värmlands län;3;3
2026-06-02;Jobandtalent;Västerbottens län;1;0
2026-06-02;Jobandtalent;Västernorrlands län;2;0
2026-06-02;Jobandtalent;Västmanlands län;1;0
2026-06-02;Jobandtalent;Västra Götalands län;16;12
2026-06-02;Jobandtalent;Örebro län;5;5
2026-06-02;Jobandtalent;Östergötlands län;30;4
2026-06-02;NearYou;Hallands län;4;4
2026-06-02;NearYou;Jönköpings län;16;14
2026-06-02;NearYou;Kalmar län;9;6
2026-06-02;NearYou;Skåne län;1;1
2026-06-02;NearYou;Västra Götalands län;53;33
2026-06-02;NearYou;Örebro län;2;1
2026-06-02;SJR;Dalarnas län;1;1
2026-06-02;SJR;Skåne län;2;1
2026-06-02;SJR;Stockholms län;15;9
2026-06-02;SJR;Uppsala län;4;2
2026-06-02;SJR;Västra Götalands län;5;4
2026-06-02;Clockwork;Dalarnas län;15;11
2026-06-02;Clockwork;Gävleborgs län;6;5
2026-06-02;Clockwork;Stockholms län;7;6
2026-06-02;Clockwork;Södermanlands län;3;3
2026-06-02;Clockwork;Västerbottens län;3;3
2026-06-02;Clockwork;Västmanlands län;2;1
2026-06-02;Logent;Hallands län;5;1
2026-06-02;Logent;Skåne län;14;6
2026-06-02;Logent;Stockholms län;5;2
2026-06-02;Logent;Uppsala län;1;1
2026-06-02;Logent;Västra Götalands län;8;0
2026-06-02;Logent;Östergötlands län;2;2
2026-06-02;Bemannia;Hallands län;3;3
2026-06-02;Bemannia;Jämtlands län;1;1
2026-06-02;Bemannia;Jönköpings län;1;1
2026-06-02;Bemannia;Skåne län;2;2
2026-06-02;Bemannia;Stockholms län;13;9
2026-06-02;Bemannia;Södermanlands län;1;1
2026-06-02;Bemannia;Västra Götalands län;4;4
2026-06-02;Framtiden i Sverige;Blekinge län;2;1
2026-06-02;Framtiden i Sverige;Dalarnas län;9;2
2026-06-02;Framtiden i Sverige;Gotlands län;2;0
2026-06-02;Framtiden i Sverige;Gävleborgs län;1;1
2026-06-02;Framtiden i Sverige;Hallands län;3;3
2026-06-02;Framtiden i Sverige;Jönköpings län;18;8
2026-06-02;Framtiden i Sverige;Kalmar län;1;0
2026-06-02;Framtiden i Sverige;Norrbottens län;1;0
2026-06-02;Framtiden i Sverige;Skåne län;8;7
2026-06-02;Framtiden i Sverige;Stockholms län;26;14
2026-06-02;Framtiden i Sverige;Uppsala län;5;3
2026-06-02;Framtiden i Sverige;Värmlands län;5;1
2026-06-02;Framtiden i Sverige;Västernorrlands län;1;1
2026-06-02;Framtiden i Sverige;Västmanlands län;3;2
2026-06-02;Framtiden i Sverige;Västra Götalands län;14;7
2026-06-02;Framtiden i Sverige;Örebro län;5;4
2026-06-02;Framtiden i Sverige;Östergötlands län;38;15
2026-06-02;Professionals Nord;Gävleborgs län;1;1
2026-06-02;Professionals Nord;Jämtlands län;1;0
2026-06-02;Professionals Nord;Kalmar län;1;1
2026-06-02;Professionals Nord;Norrbottens län;54;22
2026-06-02;Professionals Nord;Skåne län;5;3
2026-06-02;Professionals Nord;Stockholms län;14;7
2026-06-02;Professionals Nord;Södermanlands län;2;0
2026-06-02;Professionals Nord;Uppsala län;1;1
2026-06-02;Professionals Nord;Värmlands län;2;2
2026-06-02;Professionals Nord;Västerbottens län;12;5
2026-06-02;Professionals Nord;Västernorrlands län;7;3
2026-06-02;Professionals Nord;Västmanlands län;4;1
2026-06-02;Professionals Nord;Västra Götalands län;18;9
2026-06-02;Professionals Nord;Örebro län;4;3
2026-06-02;Professionals Nord;Östergötlands län;13;7
2026-06-02;Bravura;Gävleborgs län;2;1
2026-06-02;Bravura;Hallands län;1;0
2026-06-02;Bravura;Jämtlands län;1;0
2026-06-02;Bravura;Jönköpings län;10;4
2026-06-02;Bravura;Kalmar län;1;0
2026-06-02;Bravura;Kronobergs län;3;1
2026-06-02;Bravura;Norrbottens län;2;0
2026-06-02;Bravura;Skåne län;19;10
2026-06-02;Bravura;Stockholms län;66;22
2026-06-02;Bravura;Södermanlands län;1;0
2026-06-02;Bravura;Uppsala län;3;2
2026-06-02;Bravura;Värmlands län;3;3
2026-06-02;Bravura;Västernorrlands län;2;2
2026-06-02;Bravura;Västmanlands län;1;0
2026-06-02;Bravura;Västra Götalands län;23;15
2026-06-02;Bravura;Örebro län;1;0
2026-06-02;Bravura;Östergötlands län;10;2
2026-06-02;Jurek;Skåne län;3;2
2026-06-02;Jurek;Stockholms län;14;6
2026-06-02;Jurek;Uppsala län;2;1
2026-06-02;Jurek;Västra Götalands län;4;2
2026-06-02;TNG Group;Kronobergs län;3;1
2026-06-02;TNG Group;Skåne län;6;4
2026-06-02;TNG Group;Stockholms län;25;16
2026-06-02;TNG Group;Södermanlands län;1;0
2026-06-02;TNG Group;Uppsala län;1;1
2026-06-02;TNG Group;Västernorrlands län;1;1
2026-06-02;TNG Group;Västmanlands län;1;0
2026-06-02;TNG Group;Västra Götalands län;7;2
2026-06-02;TNG Group;Örebro län;5;4
2026-06-02;TNG Group;Östergötlands län;1;0
2026-06-02;Friday;Blekinge län;1;0
2026-06-02;Friday;Hallands län;2;0
2026-06-02;Friday;Jönköpings län;2;0
2026-06-02;Friday;Kronobergs län;2;1
2026-06-02;Friday;Skåne län;20;8
2026-06-02;Friday;Stockholms län;28;14
2026-06-02;Friday;Södermanlands län;1;0
2026-06-02;Friday;Västmanlands län;2;1
2026-06-02;Friday;Västra Götalands län;47;23
2026-06-02;Friday;Örebro län;4;3
2026-06-02;Friday;Östergötlands län;61;45
2026-06-02;Gazella;Stockholms län;3;3
2026-06-02;Insitepart;Jönköpings län;7;0
2026-06-02;Insitepart;Kalmar län;2;2
2026-06-02;Insitepart;Skåne län;2;1
2026-06-02;Insitepart;Stockholms län;10;5
2026-06-02;Insitepart;Södermanlands län;2;1
2026-06-02;Insitepart;Uppsala län;1;1
2026-06-02;Insitepart;Västra Götalands län;3;2
2026-06-02;Insitepart;Örebro län;5;3
2026-06-02;Wikan Personal;Blekinge län;2;1
2026-06-02;Wikan Personal;Gävleborgs län;11;5
2026-06-02;Wikan Personal;Jönköpings län;7;5
2026-06-02;Wikan Personal;Kalmar län;4;3
2026-06-02;Wikan Personal;Kronobergs län;7;4
2026-06-02;Wikan Personal;Skåne län;32;20
2026-06-02;Wikan Personal;Västerbottens län;8;6
2026-06-02;Konsultia;Dalarnas län;1;1
2026-06-02;Konsultia;Gävleborgs län;5;2
2026-06-02;Konsultia;Hallands län;1;1
2026-06-02;Konsultia;Norrbottens län;12;6
2026-06-02;Konsultia;Skåne län;2;0
2026-06-02;Konsultia;Södermanlands län;2;2
2026-06-02;Konsultia;Västerbottens län;4;0
2026-06-02;Konsultia;Västernorrlands län;4;1
2026-06-02;Konsultia;Västra Götalands län;17;12
2026-06-02;Konsultia;Örebro län;1;1
2026-06-03;Manpower;Blekinge län;2;1
2026-06-03;Manpower;Dalarnas län;4;3
2026-06-03;Manpower;Gävleborgs län;2;1
2026-06-03;Manpower;Jämtlands län;2;2
2026-06-03;Manpower;Jönköpings län;2;2
2026-06-03;Manpower;Kalmar län;1;1
2026-06-03;Manpower;Norrbottens län;1;1
2026-06-03;Manpower;Skåne län;6;4
2026-06-03;Manpower;Stockholms län;2;2
2026-06-03;Manpower;Södermanlands län;1;1
2026-06-03;Manpower;Uppsala län;1;1
2026-06-03;Manpower;Värmlands län;3;2
2026-06-03;Manpower;Västerbottens län;1;1
2026-06-03;Manpower;Västernorrlands län;4;3
2026-06-03;Manpower;Västmanlands län;3;1
2026-06-03;Manpower;Västra Götalands län;12;8
2026-06-03;Manpower;Östergötlands län;1;0
2026-06-03;Lernia;Blekinge län;6;2
2026-06-03;Lernia;Gävleborgs län;5;3
2026-06-03;Lernia;Hallands län;39;10
2026-06-03;Lernia;Jämtlands län;1;0
2026-06-03;Lernia;Jönköpings län;14;11
2026-06-03;Lernia;Kalmar län;12;8
2026-06-03;Lernia;Kronobergs län;5;5
2026-06-03;Lernia;Norrbottens län;7;3
2026-06-03;Lernia;Skåne län;14;9
2026-06-03;Lernia;Stockholms län;9;5
2026-06-03;Lernia;Södermanlands län;2;1
2026-06-03;Lernia;Uppsala län;1;0
2026-06-03;Lernia;Västerbottens län;7;6
2026-06-03;Lernia;Västmanlands län;4;2
2026-06-03;Lernia;Västra Götalands län;41;20
2026-06-03;Lernia;Örebro län;1;0
2026-06-03;Lernia;Östergötlands län;8;7
2026-06-03;Adecco;Blekinge län;2;2
2026-06-03;Adecco;Dalarnas län;3;1
2026-06-03;Adecco;Hallands län;9;4
2026-06-03;Adecco;Jönköpings län;9;4
2026-06-03;Adecco;Kalmar län;1;0
2026-06-03;Adecco;Kronobergs län;9;6
2026-06-03;Adecco;Norrbottens län;16;6
2026-06-03;Adecco;Skåne län;23;13
2026-06-03;Adecco;Stockholms län;22;17
2026-06-03;Adecco;Uppsala län;9;9
2026-06-03;Adecco;Värmlands län;7;5
2026-06-03;Adecco;Västerbottens län;3;3
2026-06-03;Adecco;Västernorrlands län;1;1
2026-06-03;Adecco;Västmanlands län;5;2
2026-06-03;Adecco;Västra Götalands län;26;18
2026-06-03;Adecco;Örebro län;2;1
2026-06-03;Adecco;Östergötlands län;7;0
2026-06-03;Perido;Dalarnas län;1;0
2026-06-03;Perido;Jönköpings län;1;0
2026-06-03;Perido;Stockholms län;11;9
2026-06-03;Perido;Västra Götalands län;10;9
2026-06-03;Randstad;Dalarnas län;1;1
2026-06-03;Randstad;Gävleborgs län;2;1
2026-06-03;Randstad;Hallands län;2;1
2026-06-03;Randstad;Jönköpings län;11;5
2026-06-03;Randstad;Norrbottens län;4;3
2026-06-03;Randstad;Skåne län;7;3
2026-06-03;Randstad;Stockholms län;31;17
2026-06-03;Randstad;Södermanlands län;3;3
2026-06-03;Randstad;Uppsala län;6;5
2026-06-03;Randstad;Värmlands län;2;1
2026-06-03;Randstad;Västerbottens län;1;1
2026-06-03;Randstad;Västmanlands län;2;2
2026-06-03;Randstad;Västra Götalands län;53;28
2026-06-03;Randstad;Örebro län;3;3
2026-06-03;Randstad;Östergötlands län;20;5
2026-06-03;Academic Work;Dalarnas län;7;2
2026-06-03;Academic Work;Gävleborgs län;12;10
2026-06-03;Academic Work;Hallands län;2;1
2026-06-03;Academic Work;Jämtlands län;5;4
2026-06-03;Academic Work;Jönköpings län;2;0
2026-06-03;Academic Work;Kalmar län;1;0
2026-06-03;Academic Work;Kronobergs län;4;2
2026-06-03;Academic Work;Norrbottens län;8;2
2026-06-03;Academic Work;Skåne län;49;25
2026-06-03;Academic Work;Stockholms län;134;75
2026-06-03;Academic Work;Södermanlands län;1;0
2026-06-03;Academic Work;Uppsala län;10;4
2026-06-03;Academic Work;Värmlands län;12;3
2026-06-03;Academic Work;Västerbottens län;9;4
2026-06-03;Academic Work;Västernorrlands län;10;5
2026-06-03;Academic Work;Västmanlands län;8;4
2026-06-03;Academic Work;Västra Götalands län;48;25
2026-06-03;Academic Work;Örebro län;25;13
2026-06-03;Academic Work;Östergötlands län;30;13
2026-06-03;Studentconsulting;Blekinge län;1;1
2026-06-03;Studentconsulting;Dalarnas län;4;2
2026-06-03;Studentconsulting;Hallands län;5;4
2026-06-03;Studentconsulting;Jämtlands län;2;2
2026-06-03;Studentconsulting;Jönköpings län;8;2
2026-06-03;Studentconsulting;Kalmar län;1;1
2026-06-03;Studentconsulting;Kronobergs län;15;6
2026-06-03;Studentconsulting;Norrbottens län;25;20
2026-06-03;Studentconsulting;Skåne län;42;32
2026-06-03;Studentconsulting;Stockholms län;27;18
2026-06-03;Studentconsulting;Södermanlands län;6;2
2026-06-03;Studentconsulting;Uppsala län;3;1
2026-06-03;Studentconsulting;Värmlands län;2;2
2026-06-03;Studentconsulting;Västerbottens län;11;11
2026-06-03;Studentconsulting;Västernorrlands län;6;6
2026-06-03;Studentconsulting;Västmanlands län;7;4
2026-06-03;Studentconsulting;Västra Götalands län;36;21
2026-06-03;Studentconsulting;Örebro län;3;2
2026-06-03;Studentconsulting;Östergötlands län;21;13
2026-06-03;Poolia;Blekinge län;1;1
2026-06-03;Poolia;Dalarnas län;2;2
2026-06-03;Poolia;Gotlands län;1;1
2026-06-03;Poolia;Jämtlands län;1;0
2026-06-03;Poolia;Jönköpings län;2;2
2026-06-03;Poolia;Kalmar län;1;0
2026-06-03;Poolia;Norrbottens län;6;4
2026-06-03;Poolia;Skåne län;14;6
2026-06-03;Poolia;Stockholms län;10;8
2026-06-03;Poolia;Västerbottens län;1;1
2026-06-03;Poolia;Västmanlands län;3;1
2026-06-03;Poolia;Västra Götalands län;11;10
2026-06-03;Poolia;Örebro län;2;1
2026-06-03;Poolia;Östergötlands län;11;5
2026-06-03;Uniflex;Blekinge län;2;1
2026-06-03;Uniflex;Gävleborgs län;2;2
2026-06-03;Uniflex;Hallands län;4;1
2026-06-03;Uniflex;Jämtlands län;1;1
2026-06-03;Uniflex;Jönköpings län;29;11
2026-06-03;Uniflex;Kalmar län;1;1
2026-06-03;Uniflex;Kronobergs län;4;1
2026-06-03;Uniflex;Norrbottens län;2;2
2026-06-03;Uniflex;Skåne län;11;1
2026-06-03;Uniflex;Stockholms län;21;18
2026-06-03;Uniflex;Södermanlands län;2;1
2026-06-03;Uniflex;Uppsala län;3;2
2026-06-03;Uniflex;Värmlands län;7;7
2026-06-03;Uniflex;Västerbottens län;1;1
2026-06-03;Uniflex;Västernorrlands län;12;5
2026-06-03;Uniflex;Västmanlands län;8;6
2026-06-03;Uniflex;Västra Götalands län;26;7
2026-06-03;Uniflex;Örebro län;11;8
2026-06-03;Uniflex;Östergötlands län;7;1
2026-06-03;OnePartnerGroup;Gotlands län;1;1
2026-06-03;OnePartnerGroup;Gävleborgs län;8;2
2026-06-03;OnePartnerGroup;Hallands län;5;3
2026-06-03;OnePartnerGroup;Jämtlands län;10;4
2026-06-03;OnePartnerGroup;Jönköpings län;41;23
2026-06-03;OnePartnerGroup;Kalmar län;8;4
2026-06-03;OnePartnerGroup;Kronobergs län;10;5
2026-06-03;OnePartnerGroup;Norrbottens län;5;3
2026-06-03;OnePartnerGroup;Skåne län;10;10
2026-06-03;OnePartnerGroup;Stockholms län;16;10
2026-06-03;OnePartnerGroup;Södermanlands län;1;0
2026-06-03;OnePartnerGroup;Västerbottens län;9;4
2026-06-03;OnePartnerGroup;Västernorrlands län;17;11
2026-06-03;OnePartnerGroup;Västra Götalands län;30;18
2026-06-03;OnePartnerGroup;Östergötlands län;5;2
2026-06-03;Skill;Blekinge län;1;0
2026-06-03;Skill;Jönköpings län;3;3
2026-06-03;Skill;Kalmar län;2;2
2026-06-03;Skill;Stockholms län;2;1
2026-06-03;Skill;Uppsala län;1;1
2026-06-03;Skill;Västra Götalands län;13;11
2026-06-03;Skill;Örebro län;1;0
2026-06-03;Skill;Östergötlands län;47;30
2026-06-03;Arena Personal;Blekinge län;1;1
2026-06-03;Arena Personal;Jämtlands län;1;0
2026-06-03;Arena Personal;Jönköpings län;2;2
2026-06-03;Arena Personal;Kronobergs län;1;1
2026-06-03;Arena Personal;Norrbottens län;2;0
2026-06-03;Arena Personal;Skåne län;6;4
2026-06-03;Arena Personal;Stockholms län;27;21
2026-06-03;Arena Personal;Södermanlands län;35;24
2026-06-03;Arena Personal;Uppsala län;3;1
2026-06-03;Arena Personal;Västerbottens län;1;1
2026-06-03;Arena Personal;Västernorrlands län;5;5
2026-06-03;Arena Personal;Västmanlands län;5;4
2026-06-03;Arena Personal;Västra Götalands län;10;3
2026-06-03;Arena Personal;Örebro län;7;6
2026-06-03;Arena Personal;Östergötlands län;5;2
2026-06-03;Tranpenad;Jönköpings län;3;1
2026-06-03;Tranpenad;Skåne län;1;1
2026-06-03;Tranpenad;Stockholms län;5;0
2026-06-03;Tranpenad;Södermanlands län;3;3
2026-06-03;Tranpenad;Uppsala län;5;0
2026-06-03;Tranpenad;Västmanlands län;1;1
2026-06-03;Tranpenad;Västra Götalands län;22;3
2026-06-03;Tranpenad;Östergötlands län;2;1
2026-06-03;Jobandtalent;Gävleborgs län;1;1
2026-06-03;Jobandtalent;Hallands län;11;7
2026-06-03;Jobandtalent;Jönköpings län;6;4
2026-06-03;Jobandtalent;Kalmar län;1;0
2026-06-03;Jobandtalent;Kronobergs län;1;0
2026-06-03;Jobandtalent;Norrbottens län;1;1
2026-06-03;Jobandtalent;Skåne län;13;6
2026-06-03;Jobandtalent;Stockholms län;18;12
2026-06-03;Jobandtalent;Södermanlands län;4;1
2026-06-03;Jobandtalent;Uppsala län;1;1
2026-06-03;Jobandtalent;Värmlands län;3;0
2026-06-03;Jobandtalent;Västerbottens län;1;0
2026-06-03;Jobandtalent;Västernorrlands län;3;1
2026-06-03;Jobandtalent;Västmanlands län;1;0
2026-06-03;Jobandtalent;Västra Götalands län;15;9
2026-06-03;Jobandtalent;Örebro län;5;4
2026-06-03;Jobandtalent;Östergötlands län;32;6
2026-06-03;NearYou;Hallands län;4;4
2026-06-03;NearYou;Jönköpings län;37;35
2026-06-03;NearYou;Kalmar län;10;6
2026-06-03;NearYou;Skåne län;1;1
2026-06-03;NearYou;Västra Götalands län;57;33
2026-06-03;NearYou;Örebro län;2;0
2026-06-03;SJR;Dalarnas län;1;1
2026-06-03;SJR;Skåne län;2;1
2026-06-03;SJR;Stockholms län;13;7
2026-06-03;SJR;Uppsala län;4;2
2026-06-03;SJR;Västra Götalands län;7;6
2026-06-03;Clockwork;Dalarnas län;16;11
2026-06-03;Clockwork;Gävleborgs län;6;5
2026-06-03;Clockwork;Stockholms län;6;4
2026-06-03;Clockwork;Södermanlands län;3;3
2026-06-03;Clockwork;Västerbottens län;3;3
2026-06-03;Clockwork;Västmanlands län;2;1
2026-06-03;Logent;Hallands län;5;1
2026-06-03;Logent;Skåne län;13;5
2026-06-03;Logent;Stockholms län;6;2
2026-06-03;Logent;Uppsala län;1;1
2026-06-03;Logent;Västra Götalands län;9;1
2026-06-03;Logent;Östergötlands län;2;2
2026-06-03;Bemannia;Gävleborgs län;1;1
2026-06-03;Bemannia;Hallands län;3;3
2026-06-03;Bemannia;Jämtlands län;1;1
2026-06-03;Bemannia;Jönköpings län;1;1
2026-06-03;Bemannia;Skåne län;2;2
2026-06-03;Bemannia;Stockholms län;12;7
2026-06-03;Bemannia;Södermanlands län;1;1
2026-06-03;Bemannia;Västra Götalands län;4;4
2026-06-03;Framtiden i Sverige;Blekinge län;2;1
2026-06-03;Framtiden i Sverige;Dalarnas län;10;3
2026-06-03;Framtiden i Sverige;Gotlands län;2;0
2026-06-03;Framtiden i Sverige;Gävleborgs län;1;1
2026-06-03;Framtiden i Sverige;Hallands län;5;5
2026-06-03;Framtiden i Sverige;Jönköpings län;22;12
2026-06-03;Framtiden i Sverige;Norrbottens län;1;0
2026-06-03;Framtiden i Sverige;Skåne län;8;5
2026-06-03;Framtiden i Sverige;Stockholms län;30;18
2026-06-03;Framtiden i Sverige;Uppsala län;5;3
2026-06-03;Framtiden i Sverige;Värmlands län;3;1
2026-06-03;Framtiden i Sverige;Västernorrlands län;1;1
2026-06-03;Framtiden i Sverige;Västmanlands län;3;2
2026-06-03;Framtiden i Sverige;Västra Götalands län;16;8
2026-06-03;Framtiden i Sverige;Örebro län;6;5
2026-06-03;Framtiden i Sverige;Östergötlands län;41;17
2026-06-03;Professionals Nord;Gävleborgs län;1;1
2026-06-03;Professionals Nord;Jämtlands län;1;0
2026-06-03;Professionals Nord;Kalmar län;1;1
2026-06-03;Professionals Nord;Norrbottens län;66;34
2026-06-03;Professionals Nord;Skåne län;6;4
2026-06-03;Professionals Nord;Stockholms län;14;3
2026-06-03;Professionals Nord;Södermanlands län;2;0
2026-06-03;Professionals Nord;Uppsala län;1;1
2026-06-03;Professionals Nord;Värmlands län;2;2
2026-06-03;Professionals Nord;Västerbottens län;12;5
2026-06-03;Professionals Nord;Västernorrlands län;7;3
2026-06-03;Professionals Nord;Västmanlands län;5;2
2026-06-03;Professionals Nord;Västra Götalands län;18;9
2026-06-03;Professionals Nord;Örebro län;8;6
2026-06-03;Professionals Nord;Östergötlands län;14;8
2026-06-03;Bravura;Gävleborgs län;2;1
2026-06-03;Bravura;Hallands län;1;0
2026-06-03;Bravura;Jämtlands län;1;0
2026-06-03;Bravura;Jönköpings län;12;6
2026-06-03;Bravura;Kalmar län;1;0
2026-06-03;Bravura;Kronobergs län;4;2
2026-06-03;Bravura;Norrbottens län;2;0
2026-06-03;Bravura;Skåne län;18;8
2026-06-03;Bravura;Stockholms län;69;24
2026-06-03;Bravura;Södermanlands län;1;0
2026-06-03;Bravura;Uppsala län;3;2
2026-06-03;Bravura;Värmlands län;4;4
2026-06-03;Bravura;Västernorrlands län;4;4
2026-06-03;Bravura;Västmanlands län;1;0
2026-06-03;Bravura;Västra Götalands län;22;12
2026-06-03;Bravura;Örebro län;1;0
2026-06-03;Bravura;Östergötlands län;10;2
2026-06-03;Jurek;Skåne län;3;2
2026-06-03;Jurek;Stockholms län;17;8
2026-06-03;Jurek;Uppsala län;2;1
2026-06-03;Jurek;Västra Götalands län;3;2
2026-06-03;TNG Group;Dalarnas län;1;1
2026-06-03;TNG Group;Jämtlands län;1;1
2026-06-03;TNG Group;Kronobergs län;3;0
2026-06-03;TNG Group;Skåne län;6;4
2026-06-03;TNG Group;Stockholms län;26;16
2026-06-03;TNG Group;Södermanlands län;1;0
2026-06-03;TNG Group;Uppsala län;1;1
2026-06-03;TNG Group;Västerbottens län;1;1
2026-06-03;TNG Group;Västernorrlands län;1;1
2026-06-03;TNG Group;Västmanlands län;2;1
2026-06-03;TNG Group;Västra Götalands län;7;2
2026-06-03;TNG Group;Örebro län;7;6
2026-06-03;TNG Group;Östergötlands län;1;0
2026-06-03;Friday;Blekinge län;1;0
2026-06-03;Friday;Hallands län;2;0
2026-06-03;Friday;Jönköpings län;2;0
2026-06-03;Friday;Kronobergs län;2;1
2026-06-03;Friday;Skåne län;32;18
2026-06-03;Friday;Stockholms län;30;15
2026-06-03;Friday;Södermanlands län;1;0
2026-06-03;Friday;Västmanlands län;18;17
2026-06-03;Friday;Västra Götalands län;53;27
2026-06-03;Friday;Örebro län;4;2
2026-06-03;Friday;Östergötlands län;63;46
2026-06-03;Gazella;Stockholms län;3;3
2026-06-03;Insitepart;Jönköpings län;7;0
2026-06-03;Insitepart;Kalmar län;2;2
2026-06-03;Insitepart;Skåne län;2;1
2026-06-03;Insitepart;Stockholms län;8;4
2026-06-03;Insitepart;Södermanlands län;2;1
2026-06-03;Insitepart;Uppsala län;1;1
2026-06-03;Insitepart;Västra Götalands län;3;2
2026-06-03;Insitepart;Örebro län;5;3
2026-06-03;Wikan Personal;Blekinge län;2;1
2026-06-03;Wikan Personal;Gävleborgs län;13;7
2026-06-03;Wikan Personal;Jönköpings län;7;5
2026-06-03;Wikan Personal;Kalmar län;4;3
2026-06-03;Wikan Personal;Kronobergs län;7;4
2026-06-03;Wikan Personal;Skåne län;34;20
2026-06-03;Wikan Personal;Västerbottens län;8;6
2026-06-03;Konsultia;Dalarnas län;1;1
2026-06-03;Konsultia;Gävleborgs län;5;2
2026-06-03;Konsultia;Hallands län;1;1
2026-06-03;Konsultia;Norrbottens län;12;6
2026-06-03;Konsultia;Skåne län;2;0
2026-06-03;Konsultia;Södermanlands län;2;2
2026-06-03;Konsultia;Västerbottens län;5;1
2026-06-03;Konsultia;Västernorrlands län;4;1
2026-06-03;Konsultia;Västra Götalands län;18;13
2026-06-03;Konsultia;Örebro län;1;1
2026-06-04;Manpower;Blekinge län;1;0
2026-06-04;Manpower;Dalarnas län;4;1
2026-06-04;Manpower;Gävleborgs län;2;1
2026-06-04;Manpower;Jämtlands län;2;2
2026-06-04;Manpower;Jönköpings län;1;1
2026-06-04;Manpower;Kalmar län;1;1
2026-06-04;Manpower;Norrbottens län;1;1
2026-06-04;Manpower;Skåne län;6;1
2026-06-04;Manpower;Stockholms län;2;2
2026-06-04;Manpower;Södermanlands län;1;1
2026-06-04;Manpower;Uppsala län;1;0
2026-06-04;Manpower;Värmlands län;3;2
2026-06-04;Manpower;Västerbottens län;1;1
2026-06-04;Manpower;Västernorrlands län;4;3
2026-06-04;Manpower;Västmanlands län;3;1
2026-06-04;Manpower;Västra Götalands län;12;7
2026-06-04;Manpower;Östergötlands län;1;0
2026-06-04;Lernia;Blekinge län;6;2
2026-06-04;Lernia;Gävleborgs län;4;3
2026-06-04;Lernia;Hallands län;39;10
2026-06-04;Lernia;Jämtlands län;1;0
2026-06-04;Lernia;Jönköpings län;14;11
2026-06-04;Lernia;Kalmar län;13;8
2026-06-04;Lernia;Kronobergs län;5;4
2026-06-04;Lernia;Norrbottens län;7;3
2026-06-04;Lernia;Skåne län;11;7
2026-06-04;Lernia;Stockholms län;9;5
2026-06-04;Lernia;Södermanlands län;5;4
2026-06-04;Lernia;Uppsala län;1;0
2026-06-04;Lernia;Västerbottens län;7;6
2026-06-04;Lernia;Västmanlands län;4;2
2026-06-04;Lernia;Västra Götalands län;47;25
2026-06-04;Lernia;Östergötlands län;8;7
2026-06-04;Adecco;Blekinge län;2;2
2026-06-04;Adecco;Dalarnas län;3;1
2026-06-04;Adecco;Hallands län;9;4
2026-06-04;Adecco;Jönköpings län;12;7
2026-06-04;Adecco;Kalmar län;1;0
2026-06-04;Adecco;Kronobergs län;6;2
2026-06-04;Adecco;Norrbottens län;21;12
2026-06-04;Adecco;Skåne län;23;12
2026-06-04;Adecco;Stockholms län;33;27
2026-06-04;Adecco;Södermanlands län;1;1
2026-06-04;Adecco;Uppsala län;9;9
2026-06-04;Adecco;Värmlands län;7;4
2026-06-04;Adecco;Västerbottens län;7;7
2026-06-04;Adecco;Västernorrlands län;1;1
2026-06-04;Adecco;Västmanlands län;5;2
2026-06-04;Adecco;Västra Götalands län;26;18
2026-06-04;Adecco;Örebro län;2;1
2026-06-04;Adecco;Östergötlands län;5;0
2026-06-04;Perido;Dalarnas län;1;0
2026-06-04;Perido;Jönköpings län;1;0
2026-06-04;Perido;Kronobergs län;1;1
